2time,voltage,current,joules,temp
2583,1.34,0.24,920.49,32.31
2584,1.34,0.24,920.81,32.31
2585,1.35,0.25,921.14,32.31
2586,1.35,0.25,921.48,32.31
2587,1.34,0.24,921.80,32.31
2588,1.34,0.24,922.13,32.31
2589,1.34,0.24,922.45,32.31
2590,1.35,0.25,922.78,32.31
2591,1.34,0.24,923.11,32.31
2592,1.34,0.24,923.43,32.31
2593,1.34,0.24,923.76,32.31
2594,1.34,0.24,924.09,32.31
2595,1.34,0.24,924.42,32.31
2596,1.34,0.24,924.74,32.31
2597,1.34,0.24,925.07,32.31
2598,1.34,0.24,925.39,32.31
2599,1.33,0.24,925.72,32.31
2600,1.34,0.24,926.04,32.31
2601,1.34,0.24,926.37,32.31
2602,1.34,0.24,926.70,32.31
2603,1.34,0.24,927.02,32.31
2604,1.34,0.24,927.35,32.31
2605,1.34,0.24,927.68,32.31
2606,1.34,0.24,928.01,32.25
2607,1.34,0.24,928.33,32.31
2608,1.34,0.24,928.66,32.31
2609,1.34,0.24,928.98,32.31
2610,1.35,0.25,929.31,32.31
2611,1.34,0.24,929.64,32.25
2612,1.35,0.25,929.97,32.31
2613,1.34,0.24,930.30,32.31
2614,1.34,0.24,930.62,32.31
2615,1.34,0.24,930.95,32.31
2616,1.34,0.24,931.28,32.31
2617,1.34,0.24,931.60,32.25
2618,1.35,0.25,931.93,32.31
2619,1.34,0.24,932.26,32.31
2620,1.34,0.24,932.59,32.31
2621,1.34,0.24,932.92,32.31
2622,1.34,0.24,933.24,32.25
2623,1.34,0.24,933.57,32.25
2624,1.34,0.24,933.89,32.31
2625,1.34,0.24,934.22,32.25
2626,1.34,0.24,934.55,32.31
2627,1.34,0.24,934.87,32.31
2628,1.34,0.24,935.20,32.25
2629,1.34,0.24,935.52,32.31
2630,1.34,0.24,935.85,32.31
2631,1.34,0.24,936.18,32.31
2632,1.34,0.24,936.50,32.25
2633,1.34,0.24,936.83,32.31
2634,1.34,0.24,937.16,32.31
2635,1.34,0.24,937.48,32.31
2636,1.34,0.24,937.81,32.25
2637,1.35,0.25,938.14,32.31
2638,1.34,0.24,938.46,32.31
2639,1.34,0.24,938.79,32.25
2640,1.33,0.24,939.12,32.31
2641,1.34,0.24,939.44,32.25
2642,1.34,0.24,939.77,32.31
2643,1.34,0.24,940.10,32.31
2644,1.34,0.24,940.42,32.25
2645,1.34,0.24,940.75,32.31
2646,1.34,0.24,941.08,32.25
2647,1.34,0.24,941.40,32.31
2648,1.34,0.24,941.73,32.31
2649,1.34,0.24,942.06,32.25
2650,1.34,0.24,942.39,32.31
2651,1.34,0.24,942.71,32.25
2652,1.34,0.24,943.04,32.31
2653,1.34,0.24,943.37,32.25
2654,1.34,0.24,943.69,32.31
2655,1.34,0.24,944.02,32.31
2656,1.34,0.24,944.35,32.25
2657,1.34,0.24,944.67,32.31
2658,1.34,0.24,945.00,32.31
2659,1.34,0.24,945.33,32.25
2660,1.34,0.24,945.65,32.31
2661,1.34,0.24,945.98,32.25
2662,1.35,0.25,946.31,32.31
2663,1.34,0.24,946.63,32.25
2664,1.34,0.24,946.96,32.31
2665,1.34,0.24,947.28,32.25
2666,1.34,0.24,947.61,32.25
2667,1.34,0.24,947.94,32.25
2668,1.34,0.24,948.26,32.31
2669,1.34,0.24,948.59,32.31
2670,1.34,0.24,948.91,32.25
2671,1.34,0.24,949.24,32.25
2672,1.34,0.24,949.57,32.25
2673,1.34,0.24,949.90,32.31
2674,1.34,0.24,950.22,32.31
2675,1.34,0.24,950.55,32.25
2676,1.34,0.24,950.87,32.31
2677,1.34,0.24,951.20,32.31
2678,1.34,0.24,951.53,32.25
2679,1.34,0.24,951.85,32.25
2680,1.34,0.24,952.18,32.31
2681,1.34,0.24,952.50,32.25
2682,1.34,0.24,952.83,32.25
2683,1.34,0.24,953.16,32.25
2684,1.34,0.24,953.48,32.25
2685,1.34,0.24,953.81,32.25
2686,1.34,0.24,954.14,32.25
2687,1.33,0.24,954.46,32.25
2688,1.34,0.24,954.78,32.31
2689,1.34,0.24,955.11,32.25
2690,1.34,0.24,955.44,32.31
2691,1.34,0.24,955.77,32.31
2692,1.34,0.24,956.09,32.25
2693,1.34,0.24,956.42,32.25
2694,1.34,0.24,956.75,32.25
2695,1.34,0.24,957.07,32.31
2696,1.34,0.24,957.40,32.31
2697,1.34,0.24,957.73,32.25
2698,1.34,0.24,958.05,32.31
2699,1.34,0.24,958.38,32.25
2700,1.34,0.24,958.70,32.31
2701,1.34,0.24,959.03,32.31
2702,1.34,0.24,959.36,32.31
2703,1.34,0.24,959.68,32.25
2704,1.34,0.24,960.01,32.25
2705,1.34,0.24,960.34,32.25
2706,1.34,0.24,960.66,32.25
2707,1.34,0.24,960.99,32.25
2708,1.34,0.24,961.32,32.25
2709,1.34,0.24,961.64,32.31
2710,1.34,0.24,961.97,32.25
2711,1.34,0.24,962.29,32.25
2712,1.34,0.24,962.62,32.25
2713,1.34,0.24,962.95,32.25
2714,1.34,0.24,963.27,32.25
2715,1.34,0.24,963.60,32.25
2716,1.34,0.24,963.93,32.25
2717,1.34,0.24,964.25,32.25
2718,1.34,0.24,964.58,32.25
2719,1.34,0.24,964.91,32.25
2720,1.34,0.24,965.23,32.31
2721,1.34,0.24,965.56,32.25
2722,1.34,0.24,965.88,32.25
2723,1.34,0.24,966.21,32.25
2724,1.34,0.24,966.54,32.31
2725,1.34,0.24,966.86,32.25
2726,1.34,0.24,967.19,32.25
2727,1.34,0.24,967.52,32.31
2728,1.34,0.24,967.84,32.25
2729,1.34,0.24,968.17,32.25
2730,1.34,0.24,968.50,32.25
2731,1.34,0.24,968.82,32.25
2732,1.34,0.24,969.15,32.25
2733,1.34,0.24,969.48,32.25
2734,1.34,0.24,969.80,32.25
2735,1.34,0.24,970.13,32.25
2736,1.34,0.24,970.45,32.25
2737,1.34,0.24,970.78,32.25
2738,1.34,0.24,971.11,32.25
2739,1.34,0.24,971.43,32.25
2740,1.34,0.24,971.76,32.25
2741,1.34,0.24,972.08,32.25
2742,1.34,0.24,972.41,32.25
2743,1.34,0.24,972.74,32.25
2744,1.34,0.24,973.06,32.25
2745,1.34,0.24,973.39,32.25
2746,1.34,0.24,973.71,32.25
2747,1.34,0.24,974.04,32.25
2748,1.34,0.24,974.37,32.25
2749,1.34,0.24,974.70,32.25
2750,1.34,0.24,975.02,32.25
2751,1.34,0.24,975.35,32.25
2752,1.34,0.24,975.67,32.25
2753,1.34,0.24,976.00,32.25
2754,1.34,0.24,976.33,32.25
2755,1.34,0.24,976.65,32.25
2756,1.34,0.24,976.98,32.25
2757,1.34,0.24,977.30,32.25
2758,1.34,0.24,977.63,32.25
2759,1.34,0.24,977.95,32.25
2760,1.34,0.24,978.28,32.25
2761,1.34,0.24,978.61,32.25
2762,1.34,0.24,978.93,32.25
2763,1.34,0.24,979.26,32.25
2764,1.34,0.24,979.58,32.25
2765,1.34,0.24,979.91,32.25
2766,1.34,0.24,980.24,32.25
2767,1.34,0.24,980.56,32.25
2768,1.34,0.24,980.89,32.25
2769,1.34,0.24,981.21,32.25
2770,1.34,0.24,981.54,32.25
2771,1.34,0.24,981.86,32.25
2772,1.33,0.24,982.19,32.25
2773,1.34,0.24,982.52,32.25
2774,1.34,0.24,982.84,32.25
2775,1.33,0.24,983.17,32.25
2776,1.34,0.24,983.49,32.25
2777,1.34,0.24,983.82,32.25
2778,1.33,0.24,984.14,32.25
2779,1.34,0.24,984.47,32.25
2780,1.33,0.24,984.79,32.25
2781,1.34,0.24,985.11,32.25
2782,1.33,0.24,985.44,32.25
2783,1.33,0.24,985.76,32.25
2784,1.34,0.24,986.09,32.25
2785,1.34,0.24,986.41,32.25
2786,1.33,0.24,986.74,32.25
2787,1.33,0.24,987.06,32.25
2788,1.33,0.24,987.38,32.25
2789,1.34,0.24,987.71,32.25
2790,1.34,0.24,988.03,32.25
2791,1.33,0.24,988.36,32.25
2792,1.33,0.24,988.68,32.25
2793,1.33,0.24,989.00,32.25
2794,1.34,0.24,989.33,32.25
2795,1.34,0.24,989.65,32.25
2796,1.33,0.24,989.98,32.25
2797,1.33,0.24,990.30,32.25
2798,1.34,0.24,990.63,32.25
2799,1.33,0.24,990.95,32.25
2800,1.34,0.24,991.28,32.25
2801,1.34,0.24,991.60,32.25
2802,1.34,0.24,991.93,32.25
2803,1.34,0.24,992.25,32.25
2804,1.34,0.24,992.58,32.25
2805,1.34,0.24,992.90,32.25
2806,1.34,0.24,993.23,32.25
2807,1.33,0.24,993.55,32.25
2808,1.33,0.24,993.88,32.25
2809,1.34,0.24,994.20,32.25
2810,1.34,0.24,994.53,32.25
2811,1.33,0.24,994.85,32.25
2812,1.33,0.24,995.17,32.25
2813,1.33,0.24,995.50,32.25
2814,1.34,0.24,995.82,32.25
2815,1.34,0.24,996.15,32.25
2816,1.33,0.24,996.47,32.25
2817,1.34,0.24,996.80,32.25
2818,1.33,0.24,997.12,32.25
2819,1.34,0.24,997.45,32.25
2820,1.34,0.24,997.77,32.25
2821,1.33,0.24,998.10,32.25
2822,1.33,0.24,998.42,32.25
2823,1.33,0.24,998.74,32.25
2824,1.33,0.24,999.07,32.25
2825,1.34,0.24,999.39,32.19
2826,1.34,0.24,999.72,32.25
2827,1.33,0.24,1000.04,32.25
2828,1.33,0.24,1000.36,32.25
2829,1.33,0.24,1000.69,32.25
2830,1.34,0.24,1001.01,32.25
2831,1.34,0.24,1001.34,32.25
2832,1.33,0.24,1001.66,32.25
2833,1.33,0.24,1001.98,32.25
2834,1.33,0.24,1002.31,32.25
2835,1.34,0.24,1002.63,32.25
2836,1.34,0.24,1002.96,32.25
2837,1.33,0.24,1003.28,32.25
2838,1.33,0.24,1003.60,32.25
2839,1.34,0.24,1003.93,32.25
2840,1.33,0.24,1004.26,32.25
2841,1.34,0.24,1004.58,32.25
2842,1.34,0.24,1004.91,32.25
2843,1.33,0.24,1005.23,32.25
2844,1.34,0.24,1005.56,32.25
2845,1.34,0.24,1005.88,32.25
2846,1.33,0.24,1006.21,32.25
2847,1.34,0.24,1006.53,32.25
2848,1.34,0.24,1006.86,32.25
2849,1.33,0.24,1007.18,32.19
2850,1.34,0.24,1007.51,32.25
2851,1.33,0.24,1007.83,32.25
2852,1.33,0.24,1008.15,32.19
2853,1.33,0.24,1008.48,32.25
2854,1.33,0.24,1008.80,32.25
2855,1.34,0.24,1009.13,32.25
2856,1.34,0.24,1009.45,32.25
2857,1.33,0.24,1009.77,32.25
2858,1.33,0.24,1010.10,32.25
2859,1.33,0.24,1010.42,32.25
2860,1.34,0.24,1010.75,32.25
2861,1.34,0.24,1011.07,32.25
2862,1.33,0.24,1011.39,32.25
2863,1.34,0.24,1011.72,32.25
2864,1.33,0.24,1012.04,32.19
2865,1.33,0.24,1012.37,32.19
2866,1.34,0.24,1012.69,32.25
2867,1.33,0.24,1013.01,32.25
2868,1.33,0.24,1013.34,32.25
2869,1.33,0.24,1013.66,32.19
2870,1.33,0.24,1013.98,32.25
2871,1.34,0.24,1014.31,32.25
2872,1.34,0.24,1014.63,32.19
2873,1.33,0.24,1014.95,32.19
2874,1.33,0.24,1015.28,32.25
2875,1.33,0.24,1015.60,32.25
2876,1.34,0.24,1015.92,32.19
2877,1.34,0.24,1016.25,32.25
2878,1.33,0.24,1016.57,32.25
2879,1.33,0.24,1016.90,32.25
2880,1.34,0.24,1017.22,32.19
2881,1.33,0.24,1017.54,32.19
2882,1.34,0.24,1017.87,32.25
2883,1.33,0.24,1018.19,32.19
2884,1.33,0.24,1018.52,32.19
2885,1.34,0.24,1018.84,32.19
2886,1.34,0.24,1019.17,32.25
2887,1.33,0.24,1019.49,32.25
2888,1.34,0.24,1019.82,32.25
2889,1.33,0.24,1020.14,32.25
2890,1.33,0.24,1020.46,32.19
2891,1.34,0.24,1020.79,32.19
2892,1.33,0.24,1021.11,32.19
2893,1.33,0.24,1021.44,32.19
2894,1.33,0.24,1021.76,32.19
2895,1.33,0.24,1022.08,32.25
2896,1.34,0.24,1022.41,32.25
2897,1.34,0.24,1022.73,32.25
2898,1.33,0.24,1023.06,32.19
2899,1.33,0.24,1023.38,32.19
2900,1.33,0.24,1023.70,32.19
2901,1.34,0.24,1024.03,32.19
2902,1.34,0.24,1024.35,32.19
2903,1.33,0.24,1024.68,32.19
2904,1.33,0.24,1025.00,32.25
2905,1.33,0.24,1025.32,32.25
2906,1.33,0.24,1025.64,32.19
2907,1.34,0.24,1025.97,32.19
2908,1.33,0.24,1026.29,32.19
2909,1.33,0.24,1026.61,32.25
2910,1.33,0.24,1026.94,32.19
2911,1.33,0.24,1027.26,32.25
2912,1.34,0.24,1027.59,32.19
2913,1.34,0.24,1027.91,32.19
2914,1.33,0.24,1028.23,32.25
2915,1.34,0.24,1028.56,32.25
2916,1.33,0.24,1028.88,32.19
2917,1.33,0.24,1029.20,32.19
2918,1.34,0.24,1029.53,32.19
2919,1.33,0.24,1029.85,32.19
2920,1.33,0.24,1030.18,32.19
2921,1.34,0.24,1030.50,32.19
2922,1.33,0.24,1030.82,32.19
2923,1.34,0.24,1031.15,32.19
2924,1.33,0.24,1031.47,32.19
2925,1.33,0.24,1031.79,32.25
2926,1.34,0.24,1032.12,32.19
2927,1.33,0.24,1032.44,32.19
2928,1.33,0.24,1032.76,32.19
2929,1.34,0.24,1033.09,32.19
2930,1.33,0.24,1033.41,32.19
2931,1.34,0.24,1033.74,32.19
2932,1.34,0.24,1034.06,32.19
2933,1.33,0.24,1034.38,32.19
2934,1.33,0.24,1034.71,32.19
2935,1.33,0.24,1035.03,32.19
2936,1.33,0.24,1035.35,32.19
2937,1.34,0.24,1035.68,32.19
2938,1.34,0.24,1036.01,32.19
2939,1.33,0.24,1036.33,32.19
2940,1.33,0.24,1036.65,32.19
2941,1.33,0.24,1036.97,32.19
2942,1.34,0.24,1037.30,32.19
2943,1.34,0.24,1037.63,32.19
2944,1.33,0.24,1037.95,32.19
2945,1.33,0.24,1038.27,32.19
2946,1.33,0.24,1038.59,32.19
2947,1.34,0.24,1038.92,32.19
2948,1.33,0.24,1039.24,32.19
2949,1.33,0.24,1039.56,32.19
2950,1.33,0.24,1039.88,32.19
2951,1.33,0.24,1040.21,32.19
2952,1.33,0.24,1040.53,32.19
2953,1.34,0.24,1040.85,32.19
2954,1.33,0.24,1041.18,32.19
2955,1.33,0.24,1041.50,32.19
2956,1.33,0.24,1041.82,32.19
2957,1.33,0.24,1042.14,32.25
2958,1.33,0.24,1042.46,32.19
2959,1.33,0.24,1042.79,32.19
2960,1.33,0.24,1043.11,32.19
2961,1.33,0.24,1043.43,32.19
2962,1.33,0.24,1043.75,32.19
2963,1.33,0.24,1044.07,32.19
2964,1.33,0.24,1044.40,32.19
2965,1.33,0.24,1044.72,32.19
2966,1.33,0.24,1045.04,32.19
2967,1.33,0.24,1045.36,32.19
2968,1.34,0.24,1045.69,32.19
2969,1.33,0.24,1046.01,32.19
2970,1.33,0.24,1046.33,32.25
2971,1.33,0.24,1046.65,32.19
2972,1.33,0.24,1046.98,32.19
2973,1.33,0.24,1047.30,32.19
2974,1.33,0.24,1047.62,32.19
2975,1.33,0.24,1047.95,32.19
2976,1.33,0.24,1048.27,32.19
2977,1.33,0.24,1048.59,32.19
2978,1.33,0.24,1048.91,32.19
2979,1.33,0.24,1049.23,32.19
2980,1.33,0.24,1049.55,32.19
2981,1.33,0.24,1049.87,32.19
2982,1.33,0.24,1050.19,32.19
2983,1.33,0.24,1050.52,32.19
2984,1.33,0.24,1050.84,32.19
2985,1.33,0.24,1051.16,32.19
2986,1.33,0.24,1051.48,32.19
2987,1.33,0.24,1051.81,32.19
2988,1.34,0.24,1052.13,32.19
2989,1.33,0.24,1052.45,32.19
2990,1.33,0.24,1052.77,32.19
2991,1.33,0.24,1053.10,32.19
2992,1.33,0.24,1053.42,32.19
2993,1.33,0.24,1053.74,32.19
2994,1.33,0.24,1054.06,32.19
2995,1.33,0.24,1054.39,32.19
2996,1.33,0.24,1054.71,32.19
2997,1.33,0.24,1055.03,32.19
2998,1.33,0.24,1055.35,32.19
2999,1.33,0.24,1055.68,32.19
3000,1.33,0.24,1056.00,32.19
3001,1.33,0.24,1056.32,32.19
3002,1.33,0.24,1056.64,32.19
3003,1.33,0.24,1056.97,32.19
3004,1.33,0.24,1057.29,32.19
3005,1.33,0.24,1057.61,32.19
3006,1.33,0.24,1057.93,32.19
3007,1.33,0.24,1058.25,32.19
3008,1.33,0.24,1058.57,32.19
3009,1.33,0.24,1058.90,32.19
3010,1.33,0.24,1059.22,32.19
3011,1.33,0.24,1059.54,32.19
3012,1.33,0.24,1059.86,32.19
3013,1.33,0.24,1060.18,32.19
3014,1.33,0.24,1060.51,32.19
3015,1.33,0.24,1060.83,32.19
3016,1.33,0.24,1061.15,32.19
3017,1.33,0.24,1061.47,32.19
3018,1.33,0.24,1061.79,32.19
3019,1.33,0.24,1062.11,32.13
3020,1.33,0.24,1062.43,32.19
3021,1.33,0.24,1062.75,32.19
3022,1.33,0.24,1063.07,32.19
3023,1.33,0.24,1063.39,32.19
3024,1.33,0.24,1063.72,32.19
3025,1.33,0.24,1064.04,32.19
3026,1.33,0.24,1064.36,32.19
3027,1.33,0.24,1064.69,32.19
3028,1.33,0.24,1065.01,32.19
3029,1.34,0.24,1065.33,32.19
3030,1.34,0.24,1065.66,32.19
3031,1.33,0.24,1065.98,32.19
3032,1.33,0.24,1066.30,32.19
3033,1.33,0.24,1066.62,32.19
3034,1.33,0.24,1066.94,32.19
3035,1.33,0.24,1067.27,32.19
3036,1.33,0.24,1067.59,32.19
3037,1.33,0.24,1067.91,32.19
3038,1.33,0.24,1068.23,32.19
3039,1.33,0.24,1068.55,32.19
3040,1.33,0.24,1068.87,32.19
3041,1.33,0.24,1069.20,32.13
3042,1.33,0.24,1069.52,32.19
3043,1.33,0.24,1069.84,32.19
3044,1.33,0.24,1070.16,32.19
3045,1.33,0.24,1070.48,32.19
3046,1.33,0.24,1070.80,32.19
3047,1.33,0.24,1071.12,32.13
3048,1.33,0.24,1071.44,32.19
3049,1.33,0.24,1071.77,32.19
3050,1.33,0.24,1072.09,32.19
3051,1.33,0.24,1072.41,32.13
3052,1.33,0.24,1072.73,32.19
3053,1.33,0.24,1073.05,32.13
3054,1.33,0.24,1073.38,32.19
3055,1.33,0.24,1073.70,32.19
3056,1.33,0.24,1074.02,32.19
3057,1.33,0.24,1074.34,32.19
3058,1.33,0.24,1074.66,32.19
3059,1.33,0.24,1074.98,32.19
3060,1.33,0.24,1075.31,32.19
3061,1.33,0.24,1075.63,32.13
3062,1.33,0.24,1075.95,32.19
3063,1.33,0.24,1076.27,32.13
3064,1.33,0.24,1076.59,32.13
3065,1.33,0.24,1076.91,32.19
3066,1.33,0.24,1077.24,32.19
3067,1.33,0.24,1077.56,32.19
3068,1.33,0.24,1077.88,32.19
3069,1.33,0.24,1078.20,32.19
3070,1.34,0.24,1078.53,32.19
3071,1.33,0.24,1078.85,32.19
3072,1.33,0.24,1079.17,32.19
3073,1.33,0.24,1079.49,32.19
3074,1.33,0.24,1079.81,32.19
3075,1.33,0.24,1080.13,32.19
3076,1.34,0.24,1080.46,32.13
3077,1.33,0.24,1080.78,32.13
3078,1.33,0.24,1081.10,32.13
3079,1.33,0.24,1081.42,32.19
3080,1.33,0.24,1081.75,32.13
3081,1.33,0.24,1082.07,32.13
3082,1.33,0.24,1082.39,32.19
3083,1.33,0.24,1082.71,32.19
3084,1.33,0.24,1083.04,32.13
3085,1.33,0.24,1083.36,32.19
3086,1.33,0.24,1083.68,32.13
3087,1.33,0.24,1084.00,32.13
3088,1.33,0.24,1084.32,32.19
3089,1.33,0.24,1084.64,32.19
3090,1.33,0.24,1084.96,32.19
3091,1.33,0.24,1085.28,32.13
3092,1.33,0.24,1085.61,32.13
3093,1.33,0.24,1085.93,32.19
3094,1.33,0.24,1086.25,32.19
3095,1.33,0.24,1086.57,32.13
3096,1.33,0.24,1086.89,32.13
3097,1.33,0.24,1087.21,32.13
3098,1.33,0.24,1087.53,32.19
3099,1.33,0.24,1087.86,32.13
3100,1.33,0.24,1088.18,32.13
3101,1.33,0.24,1088.50,32.13
3102,1.33,0.24,1088.82,32.13
3103,1.33,0.24,1089.14,32.13
3104,1.32,0.24,1089.46,32.13
3105,1.33,0.24,1089.78,32.13
3106,1.33,0.24,1090.10,32.13
3107,1.33,0.24,1090.43,32.19
3108,1.33,0.24,1090.75,32.13
3109,1.33,0.24,1091.07,32.13
3110,1.33,0.24,1091.39,32.13
3111,1.33,0.24,1091.71,32.13
3112,1.33,0.24,1092.04,32.13
3113,1.33,0.24,1092.36,32.13
3114,1.33,0.24,1092.68,32.19
3115,1.33,0.24,1093.00,32.13
3116,1.33,0.24,1093.32,32.13
3117,1.34,0.24,1093.65,32.13
3118,1.33,0.24,1093.97,32.13
3119,1.33,0.24,1094.29,32.13
3120,1.33,0.24,1094.61,32.13
3121,1.33,0.24,1094.93,32.13
3122,1.33,0.24,1095.25,32.13
3123,1.33,0.24,1095.57,32.13
3124,1.33,0.24,1095.89,32.13
3125,1.33,0.24,1096.22,32.13
3126,1.33,0.24,1096.54,32.13
3127,1.33,0.24,1096.86,32.13
3128,1.33,0.24,1097.18,32.13
3129,1.33,0.24,1097.50,32.13
3130,1.33,0.24,1097.82,32.13
3131,1.33,0.24,1098.15,32.13
3132,1.33,0.24,1098.47,32.13
3133,1.33,0.24,1098.79,32.13
3134,1.33,0.24,1099.11,32.13
3135,1.33,0.24,1099.43,32.13
3136,1.33,0.24,1099.75,32.13
3137,1.33,0.24,1100.08,32.13
3138,1.33,0.24,1100.40,32.13
3139,1.33,0.24,1100.72,32.13
3140,1.33,0.24,1101.04,32.13
3141,1.33,0.24,1101.36,32.13
3142,1.33,0.24,1101.68,32.13
3143,1.33,0.24,1102.00,32.13
3144,1.33,0.24,1102.32,32.13
3145,1.32,0.24,1102.64,32.13
3146,1.33,0.24,1102.96,32.13
3147,1.33,0.24,1103.29,32.13
3148,1.33,0.24,1103.61,32.13
3149,1.33,0.24,1103.93,32.13
3150,1.33,0.24,1104.25,32.13
3151,1.32,0.24,1104.57,32.13
3152,1.34,0.24,1104.90,32.13
3153,1.33,0.24,1105.22,32.13
3154,1.33,0.24,1105.54,32.13
3155,1.33,0.24,1105.86,32.13
3156,1.33,0.24,1106.18,32.13
3157,1.33,0.24,1106.50,32.13
3158,1.34,0.24,1106.83,32.13
3159,1.33,0.24,1107.15,32.13
3160,1.33,0.24,1107.47,32.13
3161,1.33,0.24,1107.79,32.13
3162,1.33,0.24,1108.11,32.13
3163,1.33,0.24,1108.43,32.13
3164,1.33,0.24,1108.76,32.13
3165,1.33,0.24,1109.08,32.13
3166,1.33,0.24,1109.40,32.13
3167,1.33,0.24,1109.72,32.13
3168,1.33,0.24,1110.04,32.13
3169,1.33,0.24,1110.36,32.13
3170,1.33,0.24,1110.68,32.13
3171,1.33,0.24,1111.01,32.13
3172,1.33,0.24,1111.33,32.13
3173,1.33,0.24,1111.65,32.13
3174,1.33,0.24,1111.97,32.13
3175,1.32,0.24,1112.29,32.13
3176,1.33,0.24,1112.61,32.13
3177,1.33,0.24,1112.93,32.13
3178,1.33,0.24,1113.25,32.13
3179,1.33,0.24,1113.58,32.13
3180,1.33,0.24,1113.90,32.13
3181,1.33,0.24,1114.22,32.13
3182,1.33,0.24,1114.54,32.13
3183,1.33,0.24,1114.86,32.13
3184,1.32,0.24,1115.18,32.13
3185,1.33,0.24,1115.50,32.13
3186,1.32,0.24,1115.82,32.13
3187,1.33,0.24,1116.14,32.13
3188,1.33,0.24,1116.46,32.06
3189,1.32,0.24,1116.78,32.13
3190,1.32,0.24,1117.10,32.13
3191,1.33,0.24,1117.42,32.13
3192,1.32,0.24,1117.74,32.13
3193,1.33,0.24,1118.06,32.13
3194,1.33,0.24,1118.39,32.06
3195,1.32,0.24,1118.70,32.13
3196,1.33,0.24,1119.03,32.13
3197,1.33,0.24,1119.35,32.13
3198,1.33,0.24,1119.67,32.13
3199,1.33,0.24,1119.99,32.13
3200,1.32,0.24,1120.31,32.13
3201,1.32,0.24,1120.63,32.06
3202,1.33,0.24,1120.95,32.13
3203,1.32,0.24,1121.27,32.06
3204,1.33,0.24,1121.59,32.13
3205,1.32,0.24,1121.90,32.13
3206,1.32,0.24,1122.22,32.13
3207,1.33,0.24,1122.54,32.06
3208,1.33,0.24,1122.86,32.13
3209,1.32,0.24,1123.18,32.13
3210,1.33,0.24,1123.50,32.13
3211,1.32,0.24,1123.82,32.13
3212,1.33,0.24,1124.14,32.06
3213,1.33,0.24,1124.46,32.06
3214,1.32,0.24,1124.78,32.06
3215,1.32,0.24,1125.10,32.13
3216,1.32,0.24,1125.42,32.06
3217,1.32,0.24,1125.74,32.13
3218,1.33,0.24,1126.06,32.06
3219,1.32,0.24,1126.38,32.06
3220,1.32,0.24,1126.69,32.06
3221,1.33,0.24,1127.01,32.13
3222,1.32,0.24,1127.33,32.06
3223,1.33,0.24,1127.65,32.06
3224,1.33,0.24,1127.97,32.13
3225,1.32,0.24,1128.29,32.06
3226,1.32,0.24,1128.61,32.06
3227,1.32,0.24,1128.93,32.13
3228,1.33,0.24,1129.25,32.13
3229,1.33,0.24,1129.57,32.06
3230,1.32,0.24,1129.89,32.06
3231,1.32,0.24,1130.21,32.06
3232,1.33,0.24,1130.53,32.06
3233,1.32,0.24,1130.84,32.13
3234,1.33,0.24,1131.16,32.06
3235,1.32,0.24,1131.48,32.06
3236,1.32,0.24,1131.80,32.06
3237,1.33,0.24,1132.12,32.06
3238,1.33,0.24,1132.44,32.06
3239,1.32,0.24,1132.76,32.06
3240,1.33,0.24,1133.08,32.06
3241,1.32,0.24,1133.40,32.06
3242,1.32,0.24,1133.72,32.06
3243,1.33,0.24,1134.04,32.06
3244,1.32,0.24,1134.36,32.06
3245,1.33,0.24,1134.68,32.06
3246,1.32,0.24,1135.00,32.06
3247,1.32,0.24,1135.32,32.06
3248,1.33,0.24,1135.64,32.06
3249,1.33,0.24,1135.96,32.06
3250,1.32,0.24,1136.28,32.13
3251,1.32,0.24,1136.60,32.06
3252,1.32,0.24,1136.91,32.06
3253,1.33,0.24,1137.23,32.06
3254,1.33,0.24,1137.56,32.13
3255,1.32,0.24,1137.88,32.06
3256,1.32,0.24,1138.19,32.06
3257,1.32,0.24,1138.51,32.06
3258,1.32,0.24,1138.83,32.06
3259,1.33,0.24,1139.15,32.06
3260,1.33,0.24,1139.47,32.06
3261,1.32,0.24,1139.79,32.06
3262,1.33,0.24,1140.11,32.06
3263,1.32,0.24,1140.43,32.06
3264,1.33,0.24,1140.75,32.06
3265,1.33,0.24,1141.07,32.06
3266,1.32,0.24,1141.39,32.06
3267,1.33,0.24,1141.71,32.06
3268,1.33,0.24,1142.03,32.06
3269,1.32,0.24,1142.35,32.06
3270,1.33,0.24,1142.67,32.06
3271,1.32,0.24,1142.99,32.06
3272,1.32,0.24,1143.31,32.06
3273,1.33,0.24,1143.63,32.06
3274,1.33,0.24,1143.95,32.06
3275,1.33,0.24,1144.27,32.06
3276,1.32,0.24,1144.59,32.06
3277,1.32,0.24,1144.91,32.06
3278,1.33,0.24,1145.23,32.06
3279,1.33,0.24,1145.55,32.06
3280,1.32,0.24,1145.87,32.06
3281,1.33,0.24,1146.19,32.06
3282,1.32,0.24,1146.50,32.06
3283,1.33,0.24,1146.83,32.06
3284,1.33,0.24,1147.15,32.06
3285,1.32,0.24,1147.46,32.06
3286,1.32,0.24,1147.78,32.06
3287,1.32,0.24,1148.10,32.13
3288,1.32,0.24,1148.42,32.06
3289,1.33,0.24,1148.74,32.06
3290,1.33,0.24,1149.06,32.06
3291,1.32,0.24,1149.38,32.06
3292,1.32,0.24,1149.70,32.06
3293,1.32,0.24,1150.02,32.06
